,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
834,TheEllenShow,06/08/2018,"#FathersDay is next weekend! You know the old saying – dads love Ellen underwear. https://t.co/PeXDMNEw4d

Discount… https://t.co/MLkGp9iiNT",0.6696,0.23,0.0,0.77,884,24,1
835,TheEllenShow,06/08/2018,Cousins. https://t.co/bIqr2LAC8w,0.0,0.0,0.0,1.0,883,24,1
836,TheEllenShow,06/08/2018,"It’s #WorldOceansDay. By 2050, there will be more plastic waste in the sea than fish. We can change this. Sign here… https://t.co/mSj2u00faJ",-0.4728,0.0,0.128,0.872,882,24,1
837,TheEllenShow,06/08/2018,"To everyone who’s reading this... I see you. I know the world can be a dark place, but it's better with you in it.… https://t.co/Jy1KMgaDLz",0.5927,0.155,0.0,0.845,881,24,1
838,TheEllenShow,06/07/2018,Hanging out with elephants at @DSWT was a dream come true. #BeKindToElephants https://t.co/sjA1tMPlCl,0.5859,0.324,0.0,0.676,880,24,1
839,TheEllenShow,06/07/2018,"It sounds like Anne Hathaway really bonded with @Rihanna.

Watch the full clip on @ellentube:… https://t.co/cvoZO4jku7",0.3612,0.143,0.0,0.857,879,25,1
840,TheEllenShow,06/07/2018,.@DarrenCriss is good at everything. Accents included. @HeadsUp https://t.co/nkG0Wx9PrL,0.4404,0.266,0.0,0.734,878,25,1
841,TheEllenShow,06/07/2018,"Anne Hathaway is fearless... except when you scare her.

Watch the full clip on @ellentube: https://t.co/vcyPuSgEAP https://t.co/V2Wu8E86UV",-0.4939,0.0,0.167,0.833,877,25,1
842,TheEllenShow,06/07/2018,I ❤ Prince. I miss him. https://t.co/1uEj5CMRPi,-0.1531,0.0,0.242,0.758,876,25,1
843,TheEllenShow,06/07/2018,@DarrenCriss @HeadsUp ❤️,0.0,0.0,0.0,1.0,875,25,1
844,TheEllenShow,06/06/2018,"Happy #GlobalRunningDay, everybody! I know the best way to get people to start running. https://t.co/cLijj38LfW",0.8478,0.406,0.0,0.594,874,26,1
845,TheEllenShow,06/06/2018,"Apparently, the “L” in @SamuelLJackson stands for ""Language Alert.” https://t.co/CAP3bK4D2k",0.0,0.0,0.0,1.0,873,26,1
846,TheEllenShow,06/06/2018,"In this game you have to taste foods blindfolded while your friend is on your back. If that sounds strange, it abso… https://t.co/CPUnwQsc43",0.34,0.123,0.069,0.808,872,26,1
847,TheEllenShow,06/06/2018,".@SamuelLJackson can have as many seconds as he needs in this round of ""5 Second Rule.""

Watch the full clip here:… https://t.co/5T1jxQ1Gjv",0.0,0.0,0.0,1.0,871,26,1
848,TheEllenShow,06/06/2018,@DanReynolds I told you! ❤,0.0,0.0,0.0,1.0,870,26,1
849,TheEllenShow,06/06/2018,@Imaginedragons @DanReynolds This was great. Next time bring dragons.,0.6249,0.339,0.0,0.661,869,26,1
850,TheEllenShow,06/06/2018,".@DanReynolds' new documentary, “Believer,” details his questions about his Mormon faith, and his belief in LGBT eq… https://t.co/gw5JSl7ORT",0.4215,0.141,0.0,0.859,868,26,1
851,TheEllenShow,06/05/2018,#TheBachelorette Recap has a special guest star this week – @TheKalenAllen! https://t.co/4PhXz7rMqn,0.4574,0.249,0.0,0.751,867,26,1
852,TheEllenShow,06/05/2018,"Sometimes, Tuesday can feel more like Sundae. https://t.co/7XfC69UeBO",0.4201,0.285,0.0,0.715,866,26,1
853,TheEllenShow,06/05/2018,This game combines Tic Tac Toe and hunks... if you’re into that kind of thing. https://t.co/ktw02VCHkA,0.0,0.0,0.0,1.0,865,27,1
854,TheEllenShow,06/05/2018,My friend Jim Parsons told me about his new role and his dogs. https://t.co/XqxUnTFVef,0.4939,0.198,0.0,0.802,864,27,1
855,TheEllenShow,06/05/2018,#BurningQuestions with @Diddy! That’s what I’m talking about. https://t.co/85cubgtWIq,0.0,0.0,0.0,1.0,863,27,1
856,TheEllenShow,06/05/2018,"Young Dylan is humble.

Watch the full clip here: https://t.co/cVouGhCL2m https://t.co/57HXY4UNfu",0.0,0.0,0.0,1.0,862,27,1
857,TheEllenShow,06/05/2018,"Happy birthday, @MarkWahlberg. Today should be a national holiday. https://t.co/xg4rtx2XEh",0.7506,0.478,0.0,0.522,861,27,1
858,TheEllenShow,06/05/2018,"If you want to see change in our country, today is your chance. Get up. Get out. Vote. California, Montana, Alabama… https://t.co/2n7rXgJcQj",0.3182,0.142,0.0,0.858,860,27,1
859,TheEllenShow,06/05/2018,RT @mindykaling: “Act natural” @TheEllenShow https://t.co/UKzVTsfGnm,0.0,0.0,0.0,1.0,859,27,1
860,TheEllenShow,06/04/2018,"Thank you to all of the amazing people I met on my trip, who helped make it so special. https://t.co/w4sQop7yfR",0.8687,0.38,0.0,0.62,858,27,1
861,TheEllenShow,06/04/2018,"This is my foster elephant, Enkesha. She was found as a baby with her trunk caught in a snare. The David Sheldrick… https://t.co/9jJ7Afv6K5",0.0,0.0,0.0,1.0,857,28,1
862,TheEllenShow,06/04/2018,@Michaelraymusic Come back soon please. Your new friend already misses you.,0.5574,0.357,0.123,0.519,856,28,1
863,TheEllenShow,06/04/2018,This love story is so surprising and absolutely beautiful. https://t.co/fKZ08yBONE,0.9029,0.614,0.0,0.386,855,28,1
864,TheEllenShow,06/04/2018,I love giving away big checks. I never thought about how to cash them. https://t.co/f1j9TXfnAR,0.765,0.375,0.0,0.625,854,28,1
865,TheEllenShow,06/04/2018,.@DavidSpade listing the things you won’t find in his house is the funniest thing you’ll see all day. https://t.co/OUd2r23rSr,0.5574,0.167,0.0,0.833,853,28,1
866,TheEllenShow,06/04/2018,".@MindyKaling and I texted all the stars of #Oceans8. Guess who texted back. 

Watch the full clip here:… https://t.co/tlV2jNvg4n",0.0,0.0,0.0,1.0,852,28,1
867,TheEllenShow,06/04/2018,"I loved meeting the President of Rwanda. Thank you, @PaulKagame, for supporting @EDWildlifeFund and gorilla conserv… https://t.co/9lkgpztvNO",0.8519,0.417,0.0,0.583,851,28,1
868,TheEllenShow,06/03/2018,"Thank you, Angela and Robert for an incredible day at the David Sheldrick Wildlife Trust @DSWT. What you’re doing t… https://t.co/KiZ4dmB6mq",0.7003,0.234,0.0,0.766,850,29,1
869,TheEllenShow,06/02/2018,"Kickin’ the weekend off right with @theKalenAllen. #SaturKay

Watch it on @ellentube: https://t.co/mjA70aXqic https://t.co/1pdromXJFF",0.0,0.0,0.0,1.0,849,30,1
870,TheEllenShow,06/02/2018,This was us about to start our three-mile trek up the mountain to see the gorillas. Every moment of it was incredib… https://t.co/08SvYWjGxF,0.0,0.0,0.0,1.0,848,30,1
871,TheEllenShow,06/01/2018,This trip has been pretty great sofari. https://t.co/CYi2QAAuvL,0.8074,0.549,0.0,0.451,847,30,1
872,TheEllenShow,06/01/2018,I loved every minute of this new series with @official_tWitch. Watching him surprise these students made me very ha… https://t.co/zdVZfUJeiv,0.7184,0.261,0.0,0.739,846,31,1
873,TheEllenShow,06/01/2018,Happy birthday to one of the funniest blondes I know. It takes one to know one. @AmySchumer https://t.co/thLHQ9p696,0.8074,0.327,0.0,0.673,845,31,1
874,TheEllenShow,06/01/2018,".@iamcardib is a lot of fun to talk to, like a lot of fun. https://t.co/a6dlw1eDDy",0.8442,0.476,0.0,0.524,844,31,1
875,TheEllenShow,06/01/2018,Everything is better with @JLo. https://t.co/YilegsYkAU,0.4404,0.367,0.0,0.633,843,31,1
876,TheEllenShow,06/01/2018,".@KymDouglas, I’m sending you love, light, and healing thoughts. From me and everyone at my show. https://t.co/kMFHmhi6YW",0.6369,0.208,0.0,0.792,842,31,1
877,TheEllenShow,05/31/2018,This is Dian Fossey’s desk in Rwanda. Sitting here and helping carry on her mission moved me more than I can expres… https://t.co/0WZA3yu45E,0.296,0.095,0.0,0.905,841,31,1
878,TheEllenShow,05/31/2018,I’ve waited my whole life to make this trip. https://t.co/J2GNciu9Oy,0.0,0.0,0.0,1.0,840,31,1
879,TheEllenShow,05/31/2018,"I can’t imagine what it would be like to have @iamJamieFoxx as a dad, but it sounds amazing and scary at the same t… https://t.co/yHI8widiqD",0.3919,0.222,0.138,0.64,839,32,1
880,TheEllenShow,05/31/2018,"Lil' Mushroom is here all the way from China! Big Crouton was very excited about it. 

Watch the full clip here:… https://t.co/SrIO0vJrmU",0.4561,0.124,0.0,0.876,838,32,1
881,TheEllenShow,05/31/2018,".@FallOutBoy performed their new hit, “The Last of The Real Ones.” Watch it here. https://t.co/26GTHFycLp",0.0,0.0,0.0,1.0,837,32,1
882,TheEllenShow,05/31/2018,"Happy birthday, Clint Eastwood and Colin Farrell. Seems like an extra-handsome day to be born.",0.7351,0.323,0.0,0.677,836,32,1
883,TheEllenShow,05/31/2018,RT @EDWildlifeFund: Today is the last day you can enter to win a trip to visit a wildlife sanctuary with @EllenPompeo! We can’t imagine any…,0.6239,0.157,0.0,0.843,835,32,1
884,TheEllenShow,05/31/2018,I asked @IMKristenBell to guest host my show. She wound up dangling 30 feet in the air with @iamjamiefoxx’s daughte… https://t.co/ZGnCmYmMvA,0.0,0.0,0.0,1.0,834,32,1
885,TheEllenShow,05/31/2018,.@IMKristenBell picked up my hosting duties perfectly. Step 1: Scare @AndyLassner. https://t.co/iRF6QgBC98 https://t.co/wpUlTJyXpg,0.25,0.228,0.174,0.598,833,32,1
886,TheEllenShow,05/31/2018,".@IMKristenBell is my guest host today, and she had a lot of questions to answer about Elsa. https://t.co/SPJl19Ux3G",0.0,0.0,0.0,1.0,832,32,1
887,TheEllenShow,05/31/2018,"I love being a part of this video, and I love you, @AdamLevine. @Maroon5 #GirlsLikeYou https://t.co/Jn5ly9t5Yy",0.8555,0.433,0.0,0.567,831,32,1
888,TheEllenShow,05/31/2018,@DebraMessing @SeanHayes It worked for my DJ.,0.0,0.0,0.0,1.0,830,32,1
889,TheEllenShow,05/31/2018,@SeanHayes You were hilarious and charming and wonderful just like I knew you would be.,0.9136,0.559,0.0,0.441,829,32,1
890,TheEllenShow,05/30/2018,RT @EDWildlifeFund: Spending time with these gorillas changed my life. Thank you to everyone who is helping Dian Fossey Gorilla Fund @Savin…,0.5719,0.19,0.0,0.81,828,32,1
891,TheEllenShow,05/30/2018,"I can’t begin to describe what this experience was like, or how much it means to me. I’m so grateful. https://t.co/nuoRaPsVnu",0.7481,0.261,0.0,0.739,827,33,1
892,TheEllenShow,05/30/2018,We found them. @EDWildlifeFund @SavingGorillas https://t.co/MXpe7gudsA,0.0,0.0,0.0,1.0,826,33,1
893,TheEllenShow,05/30/2018,"Zoey is only 6, and she already knows more Shakespeare than @SeanHayes. https://t.co/elNxT01fY3",0.0,0.0,0.0,1.0,825,33,1
894,TheEllenShow,05/30/2018,"It’s Wednesday, but it feels more like Munnday. @OliviaMunn @SeanHayes

Watch the full clip here:… https://t.co/op344VTluh",0.5704,0.197,0.0,0.803,824,33,1
895,TheEllenShow,05/30/2018,.@SeanHayes is guest-hosting my show today... in case you’re confusing him with someone else. https://t.co/lw96pQ80fs,-0.2263,0.0,0.119,0.881,823,33,1
896,TheEllenShow,05/29/2018,"#TheBachelorette is BACK, and so is my staff recap! Who are your top picks this season? https://t.co/3h3wYfdSNg https://t.co/stngILAuCy",0.2714,0.11,0.0,0.89,822,33,1
897,TheEllenShow,05/29/2018,This new series with @official_tWitch may be one of our best ideas yet. Watch the whole #tWitchPlease episode this… https://t.co/QUPu26J1mI,0.6369,0.181,0.0,0.819,821,34,1
898,TheEllenShow,05/29/2018,I demanded @BrandiCarlile to perform this on my show. She literally had no choice. https://t.co/pzUl76WL7B,-0.4767,0.0,0.255,0.745,820,34,1
899,TheEllenShow,05/29/2018,The only thing better than watching people on my Scary Go Round is watching teams of people on my Scary Go Round. https://t.co/bOsxHurvHH,-0.5423,0.099,0.218,0.683,819,34,1
900,TheEllenShow,05/29/2018,"Jon Hamm told me about his first acting gig, which happened to be with my wife! https://t.co/PfnQEmyXsf",0.0,0.0,0.0,1.0,818,34,1
901,TheEllenShow,05/29/2018,"Happy birthday, @LaverneCox! I hope you’re somewhere dancing with Beyoncé.",0.784,0.496,0.0,0.504,817,34,1
902,TheEllenShow,05/29/2018,"RT @EDWildlifeFund: Ellen, Portia, Dr. Tara Stoinski in Rwanda working with Dian Fossey Gorilla Fund @SavingGorillas. You can help! Get you…",0.4574,0.13,0.0,0.87,816,34,1
903,TheEllenShow,05/28/2018,It’s an itsy bitsy teeny weeny coral polka dot bikini. https://t.co/4Irj0inwR8,0.0,0.0,0.0,1.0,815,35,1
904,TheEllenShow,05/26/2018,"I love this amazing proposal @official_tWitch pulled off for this couple. Thank you, @Buick, for making this show p… https://t.co/JkotGpeEHh",0.8885,0.396,0.0,0.604,814,37,1
905,TheEllenShow,05/26/2018,Giraffes! #giraffemanor #discoverthesafaricollection https://t.co/5mzVASvPex,0.0,0.0,0.0,1.0,813,37,1
906,TheEllenShow,05/26/2018,Just ordering breakfast on our vacation. #giraffemanor #discoverthesafaricollection https://t.co/UlIZmkOIxL,0.0,0.0,0.0,1.0,812,37,1
907,TheEllenShow,05/26/2018,Quick question: Who likes a good deal? #MemorialDayWeekend2018 https://t.co/HDBOosvc6J https://t.co/tMfNdj7Xbh,0.6908,0.449,0.0,0.551,811,37,1
908,TheEllenShow,05/26/2018,She could’ve used a little more rehearsal. https://t.co/166wcczuMs,0.0,0.0,0.0,1.0,810,37,1
909,TheEllenShow,05/25/2018,.@BTS_twt has an amazing army of followers. Even Panda Express is a fan. #ThanksSponsor #BTSxEllen https://t.co/5O9lOBg24z,0.7269,0.319,0.0,0.681,809,38,1
910,TheEllenShow,05/25/2018,He’s gonna teach that baby so much... like where to get a perm. https://t.co/wcbBfVqs3O,0.4173,0.188,0.0,0.812,808,38,1
911,TheEllenShow,05/25/2018,How did you do in this Weally Wacky Walmart Wace? #ThanksSponsor https://t.co/AwCGtzplpH,0.0,0.0,0.0,1.0,807,38,1
912,TheEllenShow,05/25/2018,@donnyosmond ❤️,0.0,0.0,0.0,1.0,806,38,1
913,TheEllenShow,05/25/2018,.@official_tWitch helping this sweet guy propose is absolutely going to make your whole weekend. #tWitchplease https://t.co/g3UwMIgHUk,0.6908,0.289,0.0,0.711,805,38,1
914,TheEllenShow,05/25/2018,"I played ""What’s in My Honeypot?"" with Ewan McGregor. You heard me. @mcgregor_ewan #WinnieThePooh https://t.co/eC8i6GUbw3",0.34,0.156,0.0,0.844,804,38,1
915,TheEllenShow,05/25/2018,Raise your hand if you have real love for #FakeLove. @BTS_twt #BTSxEllen https://t.co/6BbmWlt9jw,0.8126,0.402,0.0,0.598,803,38,1
916,TheEllenShow,05/25/2018,"Happy birthday, @OctaviaSpencer! I love everything you do, even though you asked that lady about her fish-boyfriend’s penis.",0.8478,0.353,0.0,0.647,802,38,1
917,TheEllenShow,05/25/2018,"I scared the S out of BTS. @BTS_twt #BTSxEllen

Watch the full clip here: https://t.co/yb6o0xw9dT https://t.co/a7nuSmZ6Pv",-0.4404,0.0,0.182,0.818,801,38,1
918,Cristiano,07/01/2018,"O vosso apoio foi e sempre será fundamental para nós.
Obrigado Portugal 🇵🇹 https://t.co/qjKNNp6skN",0.0,0.0,0.0,1.0,1000,1,1
919,Cristiano,06/27/2018,"High @sleepscore. ✅
Game day ready. ✅  
Try out this new app today! 
https://t.co/bcfa1BItoD #WhatsYourSleepScore https://t.co/dwmu9lnVqj",0.4199,0.117,0.0,0.883,999,5,1
920,Cristiano,06/27/2018,"Happy to launch my new #Mercurial Chapter 6 Edição Especial that celebrate 85 goals for 🇵🇹⚽️👍🏽
Coming soon at… https://t.co/UQ6aPURYXz",0.8126,0.303,0.0,0.697,998,5,1
921,Cristiano,06/25/2018,Objectivo cumprido. Unidos e focados para os oitavos de final. Vamos Portugal💪🏽🇵🇹 https://t.co/fEdKbFB9X8,0.0,0.0,0.0,1.0,997,6,1
922,Cristiano,06/24/2018,Mood👌🇵🇹💯 https://t.co/q43fbu6jsJ,0.0,0.0,0.0,1.0,996,8,1
923,Cristiano,06/24/2018,"Leaving home at 12 was the hardest thing I ever did... but I believed.
Believe. #justdoit @nikefootball https://t.co/9ZWsz95CAz",0.0,0.0,0.0,1.0,995,8,1
924,Cristiano,06/22/2018,🇵🇹 https://t.co/Awb3DLFAib,0.0,0.0,0.0,1.0,994,10,1
925,Cristiano,06/20/2018,Vitória importante. Continuamos focados no nosso objectivo.⚽️🇵🇹 https://t.co/tceQUIEfFO,-0.296,0.0,0.239,0.761,993,12,1
926,Cristiano,06/19/2018,"WHEN I TALK TO THE BALL, IT LISTENS.
 
BELIEVE. #JUSTDOIT @NIKEFOOTBALL https://t.co/gUSFBj26b8",0.0,0.0,0.0,1.0,992,13,1
927,Cristiano,06/16/2018,Feliz por ter sido eleito o melhor em campo. Bom trabalho de equipa!🇵🇹👍🏽 https://t.co/EjLIZxp3Dm,0.0,0.0,0.0,1.0,991,16,1
928,Cristiano,06/15/2018,Vamos família!👍🏽🇵🇹 https://t.co/YjfMbdx8xN,0.0,0.0,0.0,1.0,990,17,1
929,Cristiano,06/14/2018,Celebrating World Blood Donor Day and the start of the World Cup! Feeling strong with my young blood donors team! R… https://t.co/ihAnq4wz7N,0.8436,0.323,0.0,0.677,989,18,1
930,Cristiano,06/14/2018,"I’m so glad I went for it - it was the greatest goal I’ve ever scored.
Believe. #justdoit @nikefootball https://t.co/iSFRsSW4nc",0.8173,0.319,0.0,0.681,988,18,1
931,Cristiano,06/13/2018,"In my mind, there’s only one winner.
 
Believe. #justdoit @nikefootball https://t.co/7Z1btfgSHI",0.5859,0.275,0.0,0.725,987,19,1
932,Cristiano,06/10/2018,Sonhar é humano …. e somos do tamanho dos nossos sonhos! @MEOpt https://t.co/8SM7UQW8Op,0.0,0.0,0.0,1.0,986,22,1
933,Cristiano,06/10/2018,🇵🇹💪🏽😜 https://t.co/7jTQVbgrR7,0.0,0.0,0.0,1.0,985,22,1
934,Cristiano,06/09/2018,Guess who’s back on the cover of @EASPORTSFIFA! 😉 #FIFA19 #ChampionsRise 🎮⚽️🏆 https://t.co/7jb1euX5Fu,0.0,0.0,0.0,1.0,984,23,1
935,Cristiano,06/09/2018,"Time to pack!
Let’s do it, team! ⚽
 
#AmericanTourister #BringBackMore https://t.co/chjLBaU4tc",0.0,0.0,0.0,1.0,983,23,1
936,Cristiano,06/09/2018,Good morning🇵🇹😜 https://t.co/ZoVWW8Xk5B,0.4404,0.592,0.0,0.408,982,23,1
937,Cristiano,06/08/2018,Unidos 🇵🇹👌 https://t.co/RQljR0ShqR,0.0,0.0,0.0,1.0,981,24,1
938,Cristiano,07/01/2018,"O vosso apoio foi e sempre será fundamental para nós.
Obrigado Portugal 🇵🇹 https://t.co/qjKNNp6skN",0.0,0.0,0.0,1.0,980,1,1
939,Cristiano,06/27/2018,"High @sleepscore. ✅
Game day ready. ✅  
Try out this new app today! 
https://t.co/bcfa1BItoD #WhatsYourSleepScore https://t.co/dwmu9lnVqj",0.4199,0.117,0.0,0.883,979,5,1
940,Cristiano,06/27/2018,"Happy to launch my new #Mercurial Chapter 6 Edição Especial that celebrate 85 goals for 🇵🇹⚽️👍🏽
Coming soon at… https://t.co/UQ6aPURYXz",0.8126,0.303,0.0,0.697,978,5,1
941,Cristiano,06/25/2018,Objectivo cumprido. Unidos e focados para os oitavos de final. Vamos Portugal💪🏽🇵🇹 https://t.co/fEdKbFB9X8,0.0,0.0,0.0,1.0,977,6,1
942,Cristiano,06/24/2018,Mood👌🇵🇹💯 https://t.co/q43fbu6jsJ,0.0,0.0,0.0,1.0,976,8,1
943,Cristiano,06/24/2018,"Leaving home at 12 was the hardest thing I ever did... but I believed.
Believe. #justdoit @nikefootball https://t.co/9ZWsz95CAz",0.0,0.0,0.0,1.0,975,8,1
944,Cristiano,06/22/2018,🇵🇹 https://t.co/Awb3DLFAib,0.0,0.0,0.0,1.0,974,10,1
945,Cristiano,06/20/2018,Vitória importante. Continuamos focados no nosso objectivo.⚽️🇵🇹 https://t.co/tceQUIEfFO,-0.296,0.0,0.239,0.761,973,12,1
946,Cristiano,06/19/2018,"WHEN I TALK TO THE BALL, IT LISTENS.
 
BELIEVE. #JUSTDOIT @NIKEFOOTBALL https://t.co/gUSFBj26b8",0.0,0.0,0.0,1.0,972,13,1
947,Cristiano,06/16/2018,Feliz por ter sido eleito o melhor em campo. Bom trabalho de equipa!🇵🇹👍🏽 https://t.co/EjLIZxp3Dm,0.0,0.0,0.0,1.0,971,16,1
948,Cristiano,06/15/2018,Vamos família!👍🏽🇵🇹 https://t.co/YjfMbdx8xN,0.0,0.0,0.0,1.0,970,17,1
949,Cristiano,06/14/2018,Celebrating World Blood Donor Day and the start of the World Cup! Feeling strong with my young blood donors team! R… https://t.co/ihAnq4wz7N,0.8436,0.323,0.0,0.677,969,18,1
950,Cristiano,06/14/2018,"I’m so glad I went for it - it was the greatest goal I’ve ever scored.
Believe. #justdoit @nikefootball https://t.co/iSFRsSW4nc",0.8173,0.319,0.0,0.681,968,18,1
951,Cristiano,06/13/2018,"In my mind, there’s only one winner.
 
Believe. #justdoit @nikefootball https://t.co/7Z1btfgSHI",0.5859,0.275,0.0,0.725,967,19,1
952,Cristiano,06/10/2018,Sonhar é humano …. e somos do tamanho dos nossos sonhos! @MEOpt https://t.co/8SM7UQW8Op,0.0,0.0,0.0,1.0,966,22,1
953,Cristiano,06/10/2018,🇵🇹💪🏽😜 https://t.co/7jTQVbgrR7,0.0,0.0,0.0,1.0,965,22,1
954,Cristiano,06/09/2018,Guess who’s back on the cover of @EASPORTSFIFA! 😉 #FIFA19 #ChampionsRise 🎮⚽️🏆 https://t.co/7jb1euX5Fu,0.0,0.0,0.0,1.0,964,23,1
955,Cristiano,06/09/2018,"Time to pack!
Let’s do it, team! ⚽
 
#AmericanTourister #BringBackMore https://t.co/chjLBaU4tc",0.0,0.0,0.0,1.0,963,23,1
956,Cristiano,06/09/2018,Good morning🇵🇹😜 https://t.co/ZoVWW8Xk5B,0.4404,0.592,0.0,0.408,962,23,1
957,Cristiano,06/08/2018,Unidos 🇵🇹👌 https://t.co/RQljR0ShqR,0.0,0.0,0.0,1.0,961,24,1
958,Cristiano,06/07/2018,"When you believe you achieve.
@nikefootball #nikefootball #JustDoIt https://t.co/ptLV2VzhMx",0.0,0.0,0.0,1.0,960,25,1
959,Cristiano,06/06/2018,Ready 🇵🇹👌 https://t.co/8jwT3lbaAl,0.3612,0.556,0.0,0.444,959,26,1
960,Cristiano,06/06/2018,I’m bringing together some of the coolest heroes on the planet for my very own Super-Team. Stay tuned for… https://t.co/NjxkGECGSV,0.5106,0.148,0.0,0.852,958,26,1
961,Cristiano,06/05/2018,Os meus bebés Eva e Mateo cumprem hoje o seu primeiro aniversário! Parabéns meus queridos filhos!👏🏽🎂😘😘 https://t.co/BZuLX0OkH2,0.0,0.0,0.0,1.0,957,27,1
962,Cristiano,06/04/2018,The world is watching. Let’s go to work #HerbalifeNutrition #BehindTheResults #sponsored https://t.co/HSPjsRJ7JK,0.0,0.0,0.0,1.0,956,28,1
963,Cristiano,06/02/2018,Vencedores 👌🏆 https://t.co/SN3oNC8xLY,0.0,0.0,0.0,1.0,955,30,1
964,Cristiano,06/01/2018,"Never finished 🇵🇹 ⚽ 💪

Shop my latest #Mercurial in my personal store at https://t.co/E2zLOUFGP6 #Nike… https://t.co/DUgODwkruM",0.0,0.0,0.0,1.0,954,31,1
965,Cristiano,05/31/2018,"Are you donating blood and plasma regularly? Guess who could be next to you next time you donate!☝🏼☝🏼 BE THE 1. 
Sa… https://t.co/AjD0DANeyT",0.0,0.0,0.0,1.0,953,32,1
966,Cristiano,05/29/2018,Família. Momentos inesquecíveis 💪🏽❤️ https://t.co/d9wa3tcFnb,0.0,0.0,0.0,1.0,952,34,1
967,Cristiano,05/28/2018,🏆❤️ https://t.co/cNVIXvzpvk,0.0,0.0,0.0,1.0,951,35,1
968,Cristiano,05/28/2018,História 🌎🏆 https://t.co/vhAitaP2Aw,0.0,0.0,0.0,1.0,950,35,1
969,Cristiano,05/27/2018,🏆🏆🏆🏆🏆 https://t.co/5MhvvArz1b,0.0,0.0,0.0,1.0,949,36,1
970,Cristiano,05/26/2018,"Believe It Done. #JustDoIt
--
#Nike #NikeFootball #NikeSoccer https://t.co/HJSlxDRJI0",0.0,0.0,0.0,1.0,948,37,1
971,Cristiano,05/24/2018,"If you believe, why not?
#NIKEFOOTBALL #NIKESOCCER #MERCURIAL #BORNMERCURIAL #JUSTDOIT https://t.co/p0CnaLz5EH",0.0,0.0,0.0,1.0,947,39,1
972,Cristiano,05/24/2018,A caminho de Kiev 👌✈️ https://t.co/2s6bxDfov1,0.0,0.0,0.0,1.0,946,39,1
973,Cristiano,05/23/2018,Don’t miss my sisters Elma Aveiro e @KatiaAveiro at Madeira Fashion Weekend on June 2 and 3! The party goes on at… https://t.co/BvspSy3SBg,0.3382,0.127,0.068,0.805,945,40,1
974,Cristiano,05/23/2018,My perfect shoes for the gym.💪 #Nike #Niketraining @niketraining https://t.co/qqtYbR1lDF,0.5719,0.291,0.0,0.709,944,40,1
975,Cristiano,05/23/2018,Can’t wait to work with @Herbalife Nutrition for another 3 years! Proud to call them my partner in performance… https://t.co/2zehRd4266,0.5255,0.159,0.0,0.841,943,40,1
976,Cristiano,05/22/2018,Good morning ☀️ ☀️ ☀️ ☀️ https://t.co/MTAHJKerh8,0.4404,0.326,0.0,0.674,942,41,1
977,Cristiano,05/19/2018,👌⚽️ https://t.co/meWZy2b9nM,0.0,0.0,0.0,1.0,941,44,1
978,Cristiano,05/18/2018,Paz e amor 💕 https://t.co/IUbJ7lOqNu,0.6124,0.5,0.0,0.5,940,45,1
979,Cristiano,05/18/2018,"We’ve made it last year in Funchal, let’s do it for Lisbon this year! 
Click here: https://t.co/PfvzZ5oaCJ vote ;)… https://t.co/YnYKGvoVP5",0.0,0.0,0.0,1.0,939,45,1
980,Cristiano,05/17/2018,Pleased with this great partnership with #egyptiansteel @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/4h4OHy365u,0.7906,0.467,0.0,0.533,938,46,1
981,Cristiano,05/17/2018,⚽️ https://t.co/OXizqFk0PS,0.0,0.0,0.0,1.0,937,46,1
982,Cristiano,05/16/2018,"Muito contente por anunciar o gesto do meu amigo @enriqueiglesias em doar 7⃣% das receitas do concerto em Lisboa,ao… https://t.co/R3Hy08T6gZ",0.0,0.0,0.0,1.0,936,47,1
983,Cristiano,05/15/2018,👌 https://t.co/uTmxndlUJi,0.7297,0.86,0.0,0.14,935,48,1
984,Cristiano,05/12/2018,Back on track 👌👋💪 https://t.co/WkhDmp8rAZ,0.0,0.0,0.0,1.0,934,51,1
985,Cristiano,05/05/2018,"My thoughts and prayers are with you, my dear friend. Be strong, Boss! https://t.co/kmih28Xpsq",0.8553,0.461,0.0,0.539,933,57,1
986,Cristiano,05/04/2018,"Madeira Island, the place where I was born, is nominated for Europes’s Leading Island Destination! Let’s all vote?… https://t.co/XuwXKOpcmb",0.0,0.0,0.0,1.0,932,59,1
987,Cristiano,05/03/2018,Ready for Russia? The FIFA #WorldCup comes to #FIFA18 on May 29th 🎮👌 @easportsfifa https://t.co/42DLu8MXWN https://t.co/T1VbAdifja,0.3612,0.143,0.0,0.857,931,60,1
988,Cristiano,05/01/2018,Final 👌 https://t.co/A0xnTPUPKH,0.7297,0.754,0.0,0.246,930,62,1
989,Cristiano,04/30/2018,"The perfect boot for my biggest matches. ⚽ 💪
Get yours on https://t.co/Td9BJOXwaj. #Mercurial #Nikefootball https://t.co/yU9dTFXuHo",0.5719,0.179,0.0,0.821,929,63,1
990,Cristiano,04/29/2018,Soon UCL ⚽️ https://t.co/BsVWt5toQw,0.0,0.0,0.0,1.0,928,64,1
991,Cristiano,04/25/2018,Vamos equipo!👍🏽 https://t.co/73bMhzwxEk,0.0,0.0,0.0,1.0,927,67,1
